id,title,entity_type,author,publication_year,genre,publisher,page_count,isbn,cover_url,summary,source,source_paths
8f090ed8-523f-52d6-82fb-ec476e4a7931,Thẹn,work,Nghiêm Lương Thành,,Tản văn,,,,,"Tác phẩm ""Thẹn"" của Nghiêm Lương Thành là một tản văn sâu sắc, khám phá ý nghĩa và vai trò của ""thẹn"" trong đời sống con người. Tác giả lập luận rằng ""thẹn"" là một phần không thể thiếu của tính thiện, được trời ban cho mỗi người từ khi sinh ra, có khả năng điều chỉnh hành vi và duy trì lương tri. Bài viết phân tích các biểu hiện của ""thẹn"" ở cả nam và nữ, từ vẻ đẹp tự nhiên của người con gái đến sự cương cường của người con trai, đồng thời nhấn mạnh sự khác biệt giữa ""thẹn"" tự nhiên và ""thẹn"" nhân tạo. Qua đó, tác giả khẳng định ""thẹn"" không chỉ là một trạng thái tâm lý nhỏ nhặt mà còn là một năng lực lương tri quan trọng, góp phần tạo nên giá trị và phẩm chất của con người.",archive_compact,data/processed/archive_compact/5460fdfa-8e3b-52a8-b410-f1700a238817.json
5b7b6baa-b587-5bed-8b23-c1ea6561db25,CúN,work,Nguyễn Huy Thiệp,,Truyện ngắn,,,,,"Tác phẩm kể về cuộc đời đầy bi kịch của Cún, một người đàn ông bị xã hội ruồng bỏ và coi thường, chỉ vì ông có một khát vọng duy nhất là được sống như một con người. Câu chuyện được kể qua lời của một nhà văn, người đã được nhà nghiên cứu văn học Z. tiết lộ về người cha của mình, Cún. Từ đó, tác phẩm đi sâu vào những đau khổ, tủi nhục mà Cún phải trải qua, từ khi bị bỏ rơi trong cống đến khi phải vật lộn với cuộc sống khắc nghiệt, phản ánh sự tàn nhẫn của xã hội và khát vọng sống mãnh liệt của con người.",archive_compact,data/processed/archive_compact/5465ba63-1717-521b-b16d-bb05a1f81993.json
078b51e0-bf41-5e9e-bdfd-d70ad28c701a,Cặp kính không màu,work,Trọng Huân,,Truyện ngắn,,,,,"Tác phẩm kể về cuộc sống của một cặp vợ chồng trẻ sau khi chuyển đến một ngôi biệt thự cũ kỹ. Người chồng, với cặp kính dày cộp và thái độ thờ ơ, dửng dưng với mọi thứ xung quanh, từ việc chuyển nhà, bữa tiệc tân gia ồn ào đến cả những lời tâm sự của bạn bè và sự quan tâm của người vợ. Trong khi đó, người vợ trẻ xinh đẹp, nhanh nhẹn lại cố gắng vun vén cho cuộc sống chung và quan tâm đến những người xung quanh, tạo nên sự đối lập rõ rệt trong tính cách và cách nhìn nhận cuộc sống của hai vợ chồng.",archive_compact,data/processed/archive_compact/546ab446-7a22-5d9a-ba44-380d948cb492.json
58d202d3-bdbd-5ab1-9454-4373559470fe,MẢNH VỠ,work,Hương Xuân,,Truyện ngắn,,,,,"Tác phẩm kể về một chàng trai phát hiện ra bộ mặt thật của cô gái mình yêu khi vô tình chứng kiến cảnh cô ta mắng chửi và hành hạ người giúp việc. Sự dịu dàng, nhân ái mà cô gái thể hiện trước mặt anh chỉ là giả tạo, khiến tình yêu trong lòng anh tan vỡ. Anh quyết định rời bỏ cô gái, để lại cô trong sự bàng hoàng và không hiểu lý do.",archive_compact,data/processed/archive_compact/546de9c2-1d79-58dc-8e51-2c9fa7806a4d.json
8c71e5f8-3f09-5495-ba1a-56d33466e98f,BÊN KIA VƯỜN HOA,work,Cao Xuân Lý,,Truyện ngắn,,,,,"Tác phẩm kể về cậu bé Tân, người đang trải qua những ngày hè buồn tẻ và nhớ nhung cô bạn thân Hà đang đi du lịch ở Mỹ. Tân ngồi nhìn sang ngôi nhà trống vắng của Hà, đếm từng ngày chờ đợi cô trở về và ước ao được đi Mỹ như Hà. Trong khi đó, bố mẹ Tân phải làm việc vất vả để trả nợ ngân hàng, khiến cậu bé càng thêm cảm nhận sự khác biệt trong cuộc sống của mình và Hà. Câu chuyện thể hiện những cảm xúc ngây thơ, trong sáng của tuổi thơ về tình bạn, sự chờ đợi và những ước mơ giản dị.",archive_compact,data/processed/archive_compact/5473a3ed-5b13-5e98-b771-9f0c7d1e2be8.json
9bfb000f-574e-58f3-8eb1-e492d4ba76cc,Đôi mắt ấy vẫn ở trên giường,work,Yamada Amy,,Tiểu thuyết tâm lý,,,,,"Tác phẩm khám phá mối quan hệ phức tạp và đầy mâu thuẫn giữa nhân vật ""tôi"" và Spoon, một người đàn ông có sức hút đặc biệt nhưng lại thiếu sự kết nối tinh thần. Nhân vật ""tôi"" khao khát một sự gắn kết sâu sắc hơn nhưng lại gặp khó khăn trong việc thể hiện cảm xúc và lấp đầy khoảng trống tinh thần. Bối cảnh câu chuyện diễn ra tại một căn cứ quân sự, nơi những cuộc gặp gỡ tình cờ và những cảm xúc mãnh liệt đan xen, tạo nên một bức tranh về tình yêu, dục vọng và sự cô đơn.",archive_compact,data/processed/archive_compact/5478eec2-7622-559d-8873-66e058959ab5.json
8b339a01-8ef2-5971-b138-b9286c037a0b,Tình Quê,work,Nguyễn Thị Thanh Nga,,Truyện ngắn,,,,,"Tác phẩm kể về một chàng trai chuẩn bị trở lại thành phố để tiếp tục năm cuối đại học. Trước khi đi, anh ra đồng làm cỏ ruộng nhà và gặp lại Thi, cô bạn thân từ thuở nhỏ. Trong cuộc trò chuyện, Thi bất ngờ tiết lộ rằng cô đã ""ưng"" bác sĩ Vũ, người từng bắt nạt họ khi còn bé, khiến chàng trai cảm thấy ghen tuông và hụt hẫng. Tuy nhiên, Thi sau đó đã làm rõ rằng cô chỉ đang trêu chọc anh, gợi lại những kỷ niệm tuổi thơ và tình cảm gắn bó giữa họ.",archive_compact,data/processed/archive_compact/54824e7b-1b17-5090-bcf4-db24fae24761.json
a9fa4eea-1768-53d0-8e1b-51731e29abee,Chàng Lía,work,nhiều tác giả,,Truyện dân gian,,,,,"""Chàng Lía"" kể về cuộc đời của Lía, một chàng trai mồ côi cha, sống cùng mẹ ở Bình Định. Từ nhỏ, Lía đã bộc lộ sức mạnh phi thường và tính cách ngang tàng, khảng khái, thường xuyên giúp đỡ người nghèo và chống lại kẻ cường quyền. Sau nhiều biến cố, Lía trở thành thủ lĩnh một nhóm nghĩa quân, chuyên cướp của người giàu chia cho người nghèo, gây tiếng vang khắp vùng. Cuối cùng, Lía bị phản bội và bị quan quân vây bắt, nhưng nhờ tài năng võ nghệ mà thoát được.",archive_compact,data/processed/archive_compact/5483a7ba-163e-56a3-b4a7-be7a08390d1d.json
cecb9114-ccb9-5505-8d09-caf41bbc0514,LỰA CHỌN PHƯƠNG PHÁP MÃ HOÁ KÝ TỰ UNICODE,work,Đặng Minh Tuấn,,Bài viết khoa học/Kỹ thuật,,,,,"Bài viết phân tích sâu về hai phương pháp mã hóa ký tự Unicode là dựng sẵn (NFC) và tổ hợp, đặc biệt trong bối cảnh tiếng Việt. Tác giả so sánh ưu nhược điểm của từng phương pháp, nhấn mạnh sự phức tạp và chi phí cao khi triển khai mã tổ hợp, cũng như sự hỗ trợ không đồng đều từ các hệ điều hành và phần mềm. Bài viết cũng đề cập đến định hướng của W3C và Linux trong việc ưu tiên Unicode dựng sẵn, đồng thời phản bác một số quan điểm của Microsoft về việc chỉ hỗ trợ mã tổ hợp. Mục đích chính là đưa ra lập luận để lựa chọn phương pháp mã hóa Unicode phù hợp, đặc biệt cho tiếng Việt.",archive_compact,data/processed/archive_compact/548a7c3f-48b7-51bd-bc09-936d2a54bdf5.json
bb1354c2-5ffa-556b-915f-ef2859bd2244,Một bước chẳng rời,work,Huỳnh Trung Chánh,,Truyện ngắn,,,,,"Tác phẩm mở đầu bằng hồi ức tuổi thơ của Hồng Lãnh về những câu chuyện huyền bí vùng Bảy Núi do vú Năm kể. Đặc biệt, câu chuyện về núi Sam và truyền thuyết về chàng Thạch Nổi hiền lành, được thần núi Sam ban cho một người vợ hiền thục, đã khắc sâu trong tâm trí cô. Truyện lồng ghép yếu tố truyền thuyết dân gian với bối cảnh sông nước miền Tây Nam Bộ, cụ thể là vùng Vàm Nao, nơi dòng chảy mạnh mẽ và những xoáy nước nguy hiểm. Qua đó, tác phẩm gợi mở về tình yêu đôi lứa bền chặt như loài sam và những giá trị đạo đức truyền thống.",archive_compact,data/processed/archive_compact/548a938b-824d-588b-8bb0-70e047491ca2.json
e2c95fb5-82cc-52fa-8599-890569b34fb7,6. Huyền thoại Hoàn kiếm,work,Trương Thái Du,,Truyền thuyết,,,,,"Tác phẩm phân tích truyền thuyết ""Huyền thoại Hoàn Kiếm"" với nhiều dị bản, tập trung vào câu chuyện Lê Lợi trả gươm thần cho Rùa Vàng sau khi đánh đuổi giặc Minh. Tác giả đưa ra các góc nhìn dân gian và học thuật về ý nghĩa của truyền thuyết, từ biểu tượng quyền uy, chiến tranh và hòa bình đến nghi lễ phồn thực và chống lụt cổ xưa. Đồng thời, tác phẩm cũng đặt ra giả thuyết về nguồn gốc lịch sử của hồ Gươm và mối liên hệ giữa truyền thuyết với bối cảnh chính trị thời Lê Lợi.",archive_compact,data/processed/archive_compact/5491802e-e706-55d2-9587-8ae8e75b7846.json
ccb6b1ef-feb8-57dd-8420-194b4b7cf18e,Ông Ích Khiêm,work,Nguyễn Tấn Lộc,,Tiểu sử,,,,,"Tác phẩm kể về cuộc đời và sự nghiệp của Ông Ích Khiêm (1840-1890), một vị quan tài ba dưới triều Tự Đức. Từ thuở nhỏ, ông đã bộc lộ tài năng ứng đối xuất chúng, sau này trở thành Tiễu phủ sứ và có nhiều đóng góp trong việc dẹp loạn giặc Khách ở các tỉnh phía Bắc. Ông nổi tiếng với tài thao lược quân sự khéo léo, đặc biệt là chiến thuật lợi dụng ánh sáng mặt trời để đánh bại quân Ngô Côn. Dù gặp nhiều thăng trầm trong sự nghiệp, Ông Ích Khiêm vẫn luôn kiên cường và tận tâm phục vụ đất nước.",archive_compact,data/processed/archive_compact/5495ecb1-70b0-5be6-99eb-28d6e5daf1a5.json
babc59ac-7e61-5ccd-a7ca-31d9cfc94382,Cô tha thứ cho Em,work,Nguyễn Lê My Hoàn,,Truyện ngắn,,,,,"Tác phẩm kể về mối quan hệ đầy mâu thuẫn giữa một nữ sinh viên đại học và cô giáo chủ nhiệm của mình. Ngay từ ngày đầu tiên, nữ sinh đã có ác cảm với vẻ ngoài khô cứng và sự nghiêm khắc của cô giáo, dẫn đến những hành động chống đối, thách thức trong lớp học. Mối quan hệ giữa họ giống như hai cực cùng tên của nam châm, luôn đẩy nhau ra xa, tạo nên những tình huống căng thẳng và đối đầu. Câu chuyện khám phá sự phức tạp trong cảm xúc và cách nhìn nhận của tuổi trẻ đối với người lớn, đặc biệt là trong môi trường giáo dục.",archive_compact,data/processed/archive_compact/5495f6f8-0388-5d70-960f-38d4e8ea4872.json
f4f5201b-99f5-57d4-b59b-0f3d14c5cb7a,Bệnh tâm thân và Thiền Định,work,Dr. Dhananjay Chavan,,Sách khoa học/Y học,,,,,"Tác phẩm phân tích mối liên hệ phức tạp và thường gây hiểu lầm giữa bệnh tâm thần và thiền định, hai lĩnh vực mà ngay cả các chuyên gia cũng chưa thực sự thấu hiểu. Tác giả lập luận rằng thiền định, đặc biệt là thiền Vipassana, là một môn khoa học đã được thực hành và hoàn thiện qua nhiều thế kỷ, trái ngược với quan niệm sai lầm phổ biến. Đồng thời, tác phẩm cũng định nghĩa lại bệnh tâm thần là môn học về ""hành vi bất thường"" và chỉ ra những giới hạn trong phạm vi điều trị của ngành tâm thần học. Mục đích là làm sáng tỏ những khái niệm này, giúp người đọc có cái nhìn khách quan và khoa học hơn về cả hai lĩnh vực.",archive_compact,data/processed/archive_compact/5497a67f-026c-53bb-897f-fe60416aac1b.json
b5c88189-f332-57e3-afd9-21c414582f4c,Bà Con Chòm Xóm,work,Võ Phiến,,Truyện ngắn,,,,,"Tác phẩm khắc họa bức tranh sinh động về đời sống làng quê Việt Nam với những con người chất phác, mộc mạc nhưng cũng đầy cá tính. Nhân vật trung tâm là chị Bốn Chìa Vôi, một người phụ nữ có tính cách ""chì"", không sợ rắn rết và thích trêu chọc mọi người, nhưng lại được bà con chòm xóm chấp nhận và yêu mến. Qua những câu chuyện về cách đặt tên, cách đối xử và những lời nhận xét thẳng thắn nhưng thân mật, tác giả cho thấy sự gần gũi, cởi mở và tình làng nghĩa xóm sâu sắc trong cộng đồng. Tác phẩm còn đề cập đến câu chuyện của anh Hai Cư, người chấp nhận biệt danh ""ấm sứt"" một cách nhẫn nại, thể hiện sự dung dị và không quá coi trọng danh vọng của người dân nơi đây.",archive_compact,data/processed/archive_compact/54997bb5-3227-55f3-8257-4a9d98c83530.json
78d5a739-835c-550d-8a5e-4a872f5bd395,Được Rước về bên Phạm Thiên,work,Thích Nhật Từ,,Truyện Phật giáo,,,,,"Tác phẩm kể về một Phật tử lớn tuổi, dù tích cực làm từ thiện nhưng liên tục gặp tai ương, khiến bà hoài nghi về nhân quả và sự phù hộ của Phật, Bồ-tát. Bà tìm đến nhiều vị tu sĩ để hỏi, nhưng những lời giải thích về nghiệp báo nhiều đời không làm bà thỏa mãn. Cuối cùng, một vị đại đức trẻ đã chỉ ra rằng việc bà là người bị thương nhẹ nhất trong vụ tai nạn lật xe khi làm từ thiện chính là phước báu của bà, cho thấy sự vận hành phức tạp của nhân quả.",archive_compact,data/processed/archive_compact/549b5797-5a4e-55c9-aa72-184d90fab8c3.json
4a8bad2f-5be0-5444-9885-cb7ac594502f,Phượng Yêu_ Người Tình Tuổi Ngọ,work,Việt Hải,,Tiểu thuyết,,,,,"Tác phẩm xoay quanh cuộc sống của Trường và Đức, hai người bạn thân có niềm đam mê quần vợt và cá độ. Sau một trận thua đậm, Đức phải sang nhà Trường ""tị nạn"" vì bị vợ càu nhàu. Tại đây, Cúc - vợ Trường, bắt đầu nghi ngờ về những cuộc trò chuyện bí ẩn giữa chồng và Đức, liên quan đến những cô gái có biệt danh ""Phượng Yêu"" và ""Thùy Vân"", cùng những lời lẽ ám chỉ đến việc ""đặt thử"" và ""mê bước nhảy"". Những cuộc trò chuyện này khiến Cúc hoang mang, suy tư về sự thay đổi của chồng và bạn anh.",archive_compact,data/processed/archive_compact/549b9e06-b640-5604-9b1a-fdfadc97f440.json
10d7dce4-58a6-5239-b248-c0fb4734b59c,Đi qua mùa đông,work,Châu Liên,,Tiểu thuyết,,,,,"Tác phẩm mở ra với khung cảnh tráng lệ của Mặc Thủy biệt thự, một công trình kiến trúc Pháp cổ kính nằm giữa thiên nhiên hùng vĩ, nơi thác nước trắng xóa và vườn hoa rực rỡ tạo nên vẻ đẹp thơ mộng. Chủ nhân của biệt thự là hai chị em Xuân Trúc và Đông Thu, với tính cách đối lập: Xuân Trúc trầm tĩnh, yêu hoa, còn Đông Thu năng động, thích phiêu lưu. Cùng với lão quản gia Kiến Phúc và chú chó săn Big Big, cuộc sống tại Mặc Thủy biệt thự dường như yên bình, nhưng ẩn chứa những câu chuyện và mối quan hệ phức tạp giữa các nhân vật.",archive_compact,data/processed/archive_compact/54b19d6b-e2a9-5c7a-9047-d475b880af21.json
ca342254-2db6-5d89-995d-28c1177f884c,Bồ câu chung mái vòm,work,Dương Thụy,,Tản văn,,,,,"Tác phẩm là những ghi chép chân thực về cuộc sống đa văn hóa tại ký túc xá ở nước ngoài của nhân vật ""tôi"". Bằng giọng văn nhẹ nhàng, tác giả khắc họa bức tranh sinh động về sự đa dạng trong ngôn ngữ, tôn giáo, phong tục của các sinh viên đến từ nhiều quốc gia. Giữa những khác biệt, tình bạn đẹp đẽ đã nảy nở giữa nhân vật ""tôi"" và hai người bạn da đen là Vic và Rita, tạo nên những khoảnh khắc ""hòa bình"" đáng nhớ. Tác phẩm mang đến cái nhìn sâu sắc về sự giao thoa văn hóa và giá trị của tình bạn trong môi trường quốc tế.",archive_compact,data/processed/archive_compact/54b6fcbc-2fb6-5791-8a73-0beaef50f45c.json
ca354e5a-67f5-5ba4-a22b-0791648a8d49,CHUYỆN MỘT NGƯỜI VIẾT SÁCH,work,Huân Long,,Truyện ngắn,,,,,"Tác phẩm kể về hành trình của một cô gái trẻ khi lần đầu tiên viết sách dựa trên những câu chuyện gia đình. Ban đầu, cô ngần ngại xuất bản vì thiếu tự tin, nhưng sau đó, được bạn bè và người thân khuyến khích, cô quyết định in sách. Cuốn sách nhanh chóng gây ra nhiều tranh cãi trong dư luận, khiến cô phải đối mặt với những lời khen chê và phê phán gay gắt, thậm chí ảnh hưởng đến gia đình. Dù buồn bã và muốn từ bỏ, cô vẫn nhận được sự động viên từ cha mẹ, những người khuyên cô tiếp tục viết.",archive_compact,data/processed/archive_compact/54c73298-d636-5326-b017-2dbfa9cb4adf.json
e8060497-8ab9-5721-b016-3cd61c9f5cfc,Nắng Giao Mùa,work,Hoa Bằng Lăng,,Tản văn,,,,,"Tác phẩm là những dòng cảm xúc của một người con xa xứ vào dịp cuối năm, khi tiết trời Sài Gòn se lạnh và không khí Tết đang đến gần. Nhân vật chính hồi tưởng về những kỷ niệm ấm áp bên gia đình, đặc biệt là hình ảnh người mẹ và không khí giao thừa dân dã ở quê nhà. Nỗi nhớ quê hương, sự cô đơn khi đón năm mới nơi xứ người được thể hiện qua những hình ảnh quen thuộc và cảm xúc chân thành, day dứt.",archive_compact,data/processed/archive_compact/54cb9c15-b6ab-5caa-b2f0-013ce6a17e1b.json
8c11152c-247b-51f6-a1bd-9c086dc66a55,Tôi và anh,work,Y Ban,,Truyện ngắn,,,,,"Tác phẩm kể về mối quan hệ phức tạp và đầy bi kịch giữa ""tôi"" - một người phụ nữ yêu và thờ phụng người đàn ông mình yêu, và ""anh"" - một nghệ sĩ tài năng nhưng ích kỷ và tàn nhẫn. Dù bị anh khinh miệt và bỏ rơi để theo đuổi sự nghiệp, ""tôi"" vẫn âm thầm ở bên, hỗ trợ anh trong công việc sáng tạo và chăm sóc con trai anh. Câu chuyện khắc họa sự hy sinh mù quáng của tình yêu, sự dằn vặt nội tâm và những mâu thuẫn trong mối quan hệ đầy đau khổ này.",archive_compact,data/processed/archive_compact/54ceea13-9fd7-5cd1-bb8f-1ae2280bbd4c.json
465d92ef-33ca-5d41-a303-ce4a304d58af,"ĐẠT LAI LẠT MA, THÚC PHỤ CỦA TÔI",work,Khedroop Thondup,,Hồi ký,,,,,"Tác phẩm là câu chuyện về quá trình ra đời của cuốn sách ""Đạt Lai Lạt Ma, Con Trai Tôi"", được kể lại bởi Khedroob Thondup, cháu trai của Đức Đạt Lai Lạt Ma thứ mười bốn. Cuốn sách ban đầu được em gái của Khedroob Thondup thực hiện, ghi lại những ký ức của bà nội về cuộc đời bà và đặc biệt là về người con trai nổi tiếng của mình. Sau cái chết của em gái và mẹ, Khedroob Thondup đã hoàn thành và xuất bản cuốn sách như một di sản của gia đình, đồng thời đáp ứng sự quan tâm ngày càng tăng của công chúng đối với Đức Đạt Lai Lạt Ma.",archive_compact,data/processed/archive_compact/54d6dff7-5cee-57cd-a46e-e3aac1b190f5.json
64d4796d-caa1-5251-aac0-7f11546d93ba,Kiêu hãnh và định kiến,work,Jane Austen,,Tiểu thuyết lãng mạn,,,,,"""Kiêu hãnh và định kiến"" là câu chuyện tình yêu đầy trắc trở giữa Elizabeth Bennet, một cô gái thông minh, cá tính nhưng xuất thân trung lưu, và Fitzwilliam Darcy, một địa chủ giàu có, kiêu hãnh. Bối cảnh tác phẩm là xã hội Anh thế kỷ 19, nơi địa vị và tài sản đóng vai trò quan trọng trong hôn nhân. Ban đầu, sự kiêu hãnh về giai cấp và định kiến về xuất thân của Darcy đã tạo ra rào cản lớn giữa hai người. Tuy nhiên, qua những hiểu lầm và thử thách, họ dần nhận ra tình cảm dành cho nhau và vượt qua mọi định kiến để đến với hạnh phúc.",archive_compact,data/processed/archive_compact/54dcaebb-539b-521f-9af6-e531b0fe666e.json
361b4173-8313-5289-b981-64553bc15e24,Giới tính theo cuộc đời,work,Gilbert Tordjman,,Sách khoa học thường thức,,,,,"""Giới tính theo cuộc đời"" là cuốn sách khoa học thường thức được dịch từ tác phẩm của tiến sĩ Gilbert Tordjman, Tổng thư ký Hiệp hội Giới tính học Thế giới. Cuốn sách cung cấp kiến thức toàn diện về quá trình phát triển giới tính từ khi còn trong bào thai đến tuổi già, bao gồm cả các vấn đề và bệnh lý thường gặp. Tác phẩm phân tích nguyên nhân rối loạn giới tính, đưa ra các phương pháp giải quyết và cách ứng xử khéo léo trong quan hệ vợ chồng khi gặp trở ngại. Mục tiêu của sách là giúp độc giả hiểu rõ hơn về giới tính, vượt qua những lo lắng và định kiến xã hội.",archive_compact,data/processed/archive_compact/54ed1818-cd46-5253-9336-d60cd8607eec.json
4c4f8e8c-ed2f-54a1-913f-12c293f91e83,Đánh trống bỏi,work,Jack London,,Tiểu thuyết,,,,,"""Đánh trống bỏi"" kể về El-Soo, một cô gái Da Đỏ mồ côi được nuôi dưỡng trong Tu-Viện Thánh Giá, nơi nàng bộc lộ tài năng và trí tuệ vượt trội. Dù được các bà phước định hướng cho một tương lai tốt đẹp hơn, El-Soo vẫn quyết định trở về bộ lạc để chăm sóc người cha già yếu sau cái chết của anh trai. Quyết định này của nàng đã gây ra sự tiếc nuối và lo lắng cho các bà phước, những người lo sợ nàng sẽ quay lại cuộc sống nguyên thủy. Tác phẩm khám phá sự xung đột giữa văn hóa bản địa và văn hóa phương Tây, cùng với hành trình tìm kiếm bản sắc và trách nhiệm của một cô gái trẻ.",archive_compact,data/processed/archive_compact/54ee31b5-d4de-5ba1-a599-169171d444b2.json
22136d26-8308-5e5e-96c5-3bcf984feeb1,101 câu chuyện thiền,work,Muju,,Truyện thiền,,,,,"""101 Câu Chuyện Thiền"" là tuyển tập các giai thoại về sự chứng ngộ của các Thiền sư Trung Hoa và Nhật Bản, được biên soạn từ cuối thế kỷ 13 bởi Thiền sư Muju. Cuốn sách tập hợp những câu chuyện ngắn gọn, súc tích, mang đậm triết lý Thiền, kể về quá trình tu tập, giác ngộ và những bài học sâu sắc của các vị Thiền sư. Các câu chuyện thường xoay quanh những tình huống đời thường, những công án Thiền, giúp người đọc chiêm nghiệm về cuộc sống, bản ngã và con đường tìm đến chân lý. Tác phẩm không chỉ là nguồn cảm hứng cho những người tu tập Thiền mà còn là cẩm nang sống cho bất kỳ ai muốn tìm kiếm sự bình an và trí tuệ.",archive_compact,data/processed/archive_compact/54ee375e-605a-52d6-85da-7cfb2179116e.json
b60a8758-f81b-5e58-93fd-1e9743c8a8d8,Án Mạng Dưới Chân Tháp Eiffel,work,Vũ Hồi Nguyên,,Trinh thám,,,,,"Một vụ án mạng kinh hoàng xảy ra dưới chân Tháp Eiffel, nạn nhân là một phụ nữ Việt Nam bị sát hại dã man. Viên thanh tra Maurice Bakoula, người gốc Phi, được giao phụ trách vụ án nhưng lại thiếu hiểu biết về cộng đồng người Việt. Anh ta quyết định hợp tác với một nhà báo Việt kiều để điều tra, với hy vọng tìm ra hung thủ trong cộng đồng này. Vụ án không chỉ là một thách thức đối với cảnh sát mà còn là một sự nhục mạ đối với cộng đồng người Việt tại Pháp.",archive_compact,data/processed/archive_compact/54eedae4-772e-58e6-b032-6af84f283c31.json
4d54fc72-1840-5893-ba7e-9e67230bbd37,Tình Xứ Lạ,work,Bồng Lai,,Tản văn,,,,,"Tác phẩm kể về trải nghiệm của một người phụ nữ Việt Nam khi mới sang Mỹ, bắt đầu cuộc sống mới với những khó khăn trong việc hòa nhập văn hóa và ngôn ngữ. Cô gặp gỡ nhiều người bạn từ các quốc gia khác nhau trong lớp học tiếng Anh, và dần dần nhận ra sự khác biệt trong cách nhìn nhận và đối xử của người bản xứ. Đặc biệt, câu chuyện xoay quanh mối quan hệ bất ngờ giữa cô và Emere, một người đàn ông Hungary, người đã dần phá vỡ những định kiến và sự tự ti trong lòng cô.",archive_compact,data/processed/archive_compact/54f3b500-0711-5535-b49b-b59ce1e06130.json
195f4105-5f7c-5582-bf94-537f52754dc5,Báo Oán,work,Phan Thị Thu Loan,,Tiểu thuyết tâm lý xã hội,,,,,"Đoạn trích mô tả mối quan hệ phức tạp và đầy dục vọng giữa Bàng và Nguyệt, người phụ nữ đã có chồng. Bàng, với sự căm hận và ham muốn chiếm đoạt, đã lợi dụng việc chồng Nguyệt đi vắng để thực hiện ý đồ của mình. Nguyệt, dù cảm thấy nhục nhã và bị đối xử như một món đồ, vẫn chấp nhận vì những lời hứa hẹn về tiền bạc và địa vị từ Bàng, đồng thời lo lắng cho tương lai của con trai. Tác phẩm khắc họa những góc khuất trong tâm lý con người, sự giằng xé giữa dục vọng, danh dự và tình mẫu tử.",archive_compact,data/processed/archive_compact/54fb0f2f-bfb5-54cc-ad0f-457483947214.json
2c7ee71a-1742-59fd-abff-8f530374e26d,Cô gái gọi mặt trời,work,Hồ Tĩnh Tâm,,Truyện ngắn,,,,,"Tác phẩm kể về một họa sĩ trẻ tìm kiếm cảm hứng để vẽ bức tranh về ""thiếu nữ giữa đồng đưng gọi mặt trời thức giấc"" sau khi được gợi ý từ hình ảnh cô bé Út. Anh đã dành nhiều thời gian quan sát và thể hiện sắc màu của đồng đưng vào mùa nước nổi, sau đó chọn Út làm mẫu cho bức tranh của mình. Dù Út ban đầu còn e ngại, nhưng với sự động viên của ngoại và sự kiên trì của họa sĩ, cô bé đã trở thành nguồn cảm hứng chính cho tác phẩm. Câu chuyện tập trung vào quá trình sáng tạo nghệ thuật, sự kiên trì của người họa sĩ và vẻ đẹp hồn nhiên của cô bé Út.",archive_compact,data/processed/archive_compact/54fe8239-461c-5e4e-93d0-f14246e18535.json
2205c16a-0fc9-5d20-95e9-d968cf05dbf1,Bà Hồ Xuân Hương,work,Bắc Giang,,Phân tích văn học,,,,,"Đoạn văn này là một bài phân tích cá nhân về cuộc đời và sự nghiệp thơ ca của nữ sĩ Hồ Xuân Hương, thể hiện sự bức xúc của tác giả trước cách nhìn nhận và đánh giá của xã hội xưa đối với bà. Tác giả Bắc Giang bày tỏ sự khó chịu về thái độ ""ngông cuồng"" khi Hồ Xuân Hương xưng ""chị"" trong thơ, cũng như sự ""unfair"" khi bà không được trọng vọng và mang tên chồng như các nữ sĩ khác. Đồng thời, tác giả cũng thừa nhận tài năng thơ ca độc đáo, lãng mạn, dí dỏm và đôi khi ""tục"" của Hồ Xuân Hương, người đã sống một cuộc đời tự lập và tháo vát.",archive_compact,data/processed/archive_compact/55003946-4e18-5733-a1b5-e872683523e6.json
be185847-7da0-5393-847a-6653bbd53643,Tôi và Em,work,Hoàng Ngọc Tuấn,,Tùy bút,,,,,"Tác phẩm là những dòng tự sự đầy chất thơ của nhân vật ""tôi"" về mối quan hệ đặc biệt với ""em"". Mối tình của họ không bắt đầu bằng một ""kỳ ngộ"" lãng mạn mà giản dị, bất ngờ, như duyên trời đưa lối. Họ không gọi tên nhau theo cách thông thường mà dùng những biệt danh đầy sáng tạo, thể hiện sự gắn bó sâu sắc và tình cảm luôn đổi mới. ""Tôi"" gọi ""em"" là Mơ Nữ, một cái tên gợi lên sự dịu dàng, mộng mơ, phản ánh tâm hồn luôn sống với những mộng tưởng của ""tôi"".",archive_compact,data/processed/archive_compact/55029fec-0dac-5dec-b43b-146714e1dcca.json
05eb673a-c55a-5b31-84ea-89fdf9c7ef7c,Làm mẹ,work,Trương Thị Thanh Hiền,,Truyện ngắn,,,,,"Tác phẩm kể về mối quan hệ phức tạp giữa một cô gái trẻ và người mẹ kế sau khi mẹ ruột cô qua đời. Cô gái luôn mang trong mình sự phẫn uất, cho rằng người mẹ kế không xứng đáng với ba mình và đã gây ra nhiều bất hạnh cho gia đình. Tuy nhiên, qua những biến cố cuộc đời và sự chăm sóc tận tình của người mẹ kế, cô gái dần nhận ra tình yêu thương và sự hy sinh thầm lặng của dì, từ đó thay đổi cách nhìn nhận về ý nghĩa của tình mẫu tử.",archive_compact,data/processed/archive_compact/550c71ea-241b-5516-836c-6a7bcaba6036.json
